company_number,funding_activity_score,cap_table_score,team_score,debt_score,activity_score,investment_relevance_score,stage_estimate,stage_confidence,why_selected,risk_flags,enriched_at,alignment_score
SC770228,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:15.988513,18
16597826,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:12.026392,0
16116210,0,4,4,0,10,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:13.500868,18
15972109,0,4,4,0,5,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation""]","[""single-director structure""]",2026-04-01 12:50:09.530228,13
14691241,0,10,10,0,15,0,seed,medium,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:15.149908,35
16439037,0,10,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (2)"", ""multiple PSCs""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:14.666743,4
SC854613,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:09.77216,0
14618846,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:12.301168,18
16858306,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:10.169183,0
15328708,0,10,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:11.021894,29
SC797083,0,10,10,0,10,0,unknown,low,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity""]",[],2026-04-01 12:50:11.306777,30
15728224,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:14.371845,18
16271565,0,4,4,0,10,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:11.581216,18
15850964,0,4,4,0,15,0,seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:09.405113,23
16843638,0,10,10,0,0,0,pre-seed,medium,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs""]","[""only incorporation filing""]",2026-04-01 12:50:13.542551,20
16685865,0,4,4,0,10,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:13.535584,18
15102768,0,10,10,0,15,0,unknown,low,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:12.716049,35
16558958,0,4,4,0,10,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:12.889018,18
14097300,0,4,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:10.49236,23
15350357,0,4,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:14.252152,23
SC831753,0,10,10,0,5,0,pre-seed,medium,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation""]",[],2026-04-01 12:50:15.40877,25
15460217,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:14.284689,18
16346972,0,10,10,0,10,0,unknown,low,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity""]",[],2026-04-01 12:50:09.904677,30
16608317,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:11.196518,0
16050941,0,4,4,0,5,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation""]","[""single-director structure""]",2026-04-01 12:50:12.424397,13
16733985,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:14.847089,0
15319459,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:14.240207,18
16308175,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:11.139505,0
16362559,0,4,10,0,10,0,unknown,low,"[""at least one director"", ""multiple directors"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]",[],2026-04-01 12:50:14.623326,24
15587439,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:10.537681,18
16926702,0,0,4,0,0,0,pre-seed,medium,"[""at least one director""]","[""single-director structure"", ""no PSC data"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:09.934826,0
15289049,0,4,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:10.307029,23
16905650,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:15.945175,0
16069420,0,4,4,0,10,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:12.427123,18
16237373,0,4,4,0,5,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation""]","[""single-director structure""]",2026-04-01 12:50:14.56103,13
16637385,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:15.391269,0
15295548,0,4,10,0,15,0,post-seed,medium,"[""at least one director"", ""multiple directors"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:11.018406,29
16234565,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:14.559274,0
16159093,0,4,4,0,5,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation""]","[""single-director structure""]",2026-04-01 12:50:11.666244,13
16421451,0,10,10,0,0,0,pre-seed,medium,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs""]","[""only incorporation filing""]",2026-04-01 12:50:10.586875,20
13889983,0,4,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:10.909636,23
16729755,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:13.35034,0
13979999,0,0,14,0,15,0,post-seed,medium,"[""at least one director"", ""multiple directors"", ""broader management structure"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""no PSC data""]",2026-04-01 12:50:13.037059,29
14411214,0,4,10,0,15,0,unknown,low,"[""at least one director"", ""multiple directors"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:12.64302,29
14418916,0,4,10,0,15,0,unknown,low,"[""at least one director"", ""multiple directors"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:12.644797,29
15297573,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:10.308661,18
16667660,0,10,14,0,15,0,post-seed,medium,"[""at least one director"", ""multiple directors"", ""broader management structure"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:11.21086,39
15973096,0,4,4,0,5,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation""]","[""single-director structure""]",2026-04-01 12:50:10.051524,13
16435064,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:12.874216,0
16675796,0,4,4,0,5,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation""]","[""single-director structure""]",2026-04-01 12:50:14.813617,13
16381996,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:14.633074,0
14290054,0,4,10,0,15,0,unknown,low,"[""at least one director"", ""multiple directors"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:15.688071,29
16184257,0,4,4,0,5,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation""]","[""single-director structure""]",2026-04-01 12:50:12.00136,13
13576323,0,10,14,0,15,0,post-seed,medium,"[""at least one director"", ""multiple directors"", ""broader management structure"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:09.78444,39
15758285,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:16.138096,18
16289600,0,4,4,0,15,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:13.264566,23
16220295,0,13,10,0,15,0,unknown,low,"[""at least one director"", ""multiple directors"", ""PSCs present (3)"", ""multiple PSCs"", ""non-trivial ownership structure"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:16.167784,38
16730318,0,4,4,0,0,0,pre-seed,medium,"[""at least one director"", ""PSCs present (1)""]","[""single-director structure"", ""only incorporation filing"", ""likely shell / trivial structure""]",2026-04-01 12:50:10.1429,0
15694338,0,4,4,0,15,0,seed,medium,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]","[""single-director structure""]",2026-04-01 12:50:10.030027,23
15797261,0,10,10,0,15,0,unknown,low,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:10.733918,35
15694578,0,4,4,0,10,0,unknown,low,"[""at least one director"", ""PSCs present (1)"", ""more than incorporation"", ""non-trivial filing activity""]","[""single-director structure""]",2026-04-01 12:50:10.030514,18
14211595,0,13,10,0,15,0,unknown,low,"[""at least one director"", ""multiple directors"", ""PSCs present (5)"", ""multiple PSCs"", ""non-trivial ownership structure"", ""more than incorporation"", ""non-trivial filing activity"", ""multiple meaningful filings""]",[],2026-04-01 12:50:13.053471,38
16426779,0,10,10,0,0,0,pre-seed,medium,"[""at least one director"", ""multiple directors"", ""PSCs present (2)"", ""multiple PSCs""]","[""only incorporation filing""]",2026-04-01 12:50:15.51225,20
