company_number,core_score,sic_score,keyword_score,cluster_score,recency_score,confidence_band,promotion_reason,promoted_to_enrichment,screened_at,cross_ref_promote,primary_sic_category,sic_categories,keyword_categories,sector_categories
16769909,31,2,12,17,0,low,,t,2026-03-31 15:38:31.709427,f,Data & Cloud,"{""Data & Cloud""}",{},"{""Data & Cloud""}"
16069219,58,26,12,20,0,medium,,t,2026-03-31 15:28:42.479854,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
16963079,31,2,12,17,0,low,,t,2026-03-31 15:42:31.783046,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
16754432,46,26,0,20,0,medium,,t,2026-03-31 15:38:16.550796,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
16649856,31,2,12,17,0,low,,t,2026-03-31 15:36:30.461831,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
15715253,45,25,0,20,0,medium,,t,2026-03-31 15:25:55.29842,f,Biotech,{Biotech},{},{Biotech}
15233889,45,25,3,17,0,medium,,t,2026-03-31 15:23:41.911129,f,Biotech,{Biotech},{},{Biotech}
16984547,43,25,1,17,0,medium,,t,2026-03-31 15:42:59.485213,f,Deep R&D,"{""AI & Software"",""Deep R&D""}",{},"{""AI & Software"",""Deep R&D""}"
15215361,42,25,0,17,0,medium,,t,2026-03-31 15:23:37.116127,f,Biotech,{Biotech},{},{Biotech}
14492682,22,8,14,0,0,low,,t,2026-03-31 15:21:09.406788,f,HealthTech,{HealthTech},{MedTech},"{HealthTech,MedTech}"
15511548,32,10,22,0,0,low,,t,2026-03-31 15:24:51.453368,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
16216756,45,24,1,20,0,medium,,t,2026-03-31 15:30:15.695389,f,MedTech,"{HealthTech,MedTech}",{},"{HealthTech,MedTech}"
13367944,36,20,16,0,0,low,,t,2026-03-31 15:18:12.825439,f,CleanTech,{CleanTech},{CleanTech},{CleanTech}
16127780,43,26,0,17,0,medium,,t,2026-03-31 15:29:15.003152,f,Deep R&D,"{""AI & Software"",CleanTech,""Deep R&D""}",{},"{""AI & Software"",CleanTech,""Deep R&D""}"
14540260,31,2,12,17,0,low,,t,2026-03-31 15:21:15.710286,f,AI & Software,"{""AI & Software"",""Data & Cloud""}",{},"{""AI & Software"",""Data & Cloud""}"
14513366,26,8,18,0,0,low,,t,2026-03-31 15:21:11.746983,f,HealthTech,{HealthTech},{},{HealthTech}
16698273,46,26,0,20,0,medium,,t,2026-03-31 15:37:14.750511,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
15615335,18,8,10,0,0,low,,t,2026-03-31 15:25:23.799291,f,HealthTech,{HealthTech},{},{HealthTech}
16997201,43,26,0,17,0,medium,,t,2026-03-31 15:43:20.426485,f,Biotech,"{Biotech,""Deep R&D""}",{},"{Biotech,""Deep R&D""}"
15556784,46,25,1,20,0,medium,,t,2026-03-31 15:25:06.189403,f,MedTech,"{""Deep R&D"",MedTech}",{},"{""Deep R&D"",MedTech}"
16847714,22,10,12,0,0,low,,t,2026-03-31 15:40:08.39946,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
13985296,33,19,14,0,0,low,,t,2026-03-31 15:20:02.421839,f,CleanTech,{CleanTech},{CleanTech},{CleanTech}
16219674,22,10,12,0,0,low,,t,2026-03-31 15:30:19.243624,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
NI679959,22,8,14,0,0,low,,t,2026-03-31 15:44:58.065683,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
14823935,44,25,2,17,0,medium,,t,2026-03-31 15:22:08.115442,f,Biotech,{Biotech},{},{Biotech}
13810702,25,13,12,0,0,low,,t,2026-03-31 15:19:43.310001,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16470618,29,0,12,17,0,low,,t,2026-03-31 15:33:47.553967,f,,{},{},{}
16369605,29,0,12,17,0,low,,t,2026-03-31 15:32:14.294739,f,,{},{},{}
15887982,42,25,0,17,0,medium,,t,2026-03-31 15:27:07.998129,f,Deep R&D,"{""Deep R&D""}",{CleanTech},"{CleanTech,""Deep R&D""}"
16789765,37,0,20,17,0,low,,t,2026-03-31 15:38:58.285931,f,,{},{},{}
16422462,31,0,14,17,0,low,,t,2026-03-31 15:32:59.220215,f,,{},{},{}
16713432,52,25,10,17,0,medium,,t,2026-03-31 15:37:29.739705,f,Biotech,"{""AI & Software"",Biotech}",{},"{""AI & Software"",Biotech}"
13884557,29,0,12,17,0,low,,t,2026-03-31 15:19:50.50374,f,,{},{},{}
15289690,29,0,12,17,0,low,,t,2026-03-31 15:23:55.008946,f,,{},{},{}
14008074,43,25,1,17,0,medium,,t,2026-03-31 15:20:05.11708,f,Biotech,{Biotech},{},{Biotech}
16419841,46,25,4,17,0,medium,,t,2026-03-31 15:32:58.327813,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16788894,44,25,2,17,0,medium,,t,2026-03-31 15:38:58.038776,f,Biotech,{Biotech},{MedTech},"{Biotech,MedTech}"
SC860114,20,8,12,0,0,low,,t,2026-03-31 15:48:06.136572,f,HealthTech,{HealthTech},{},{HealthTech}
14549369,20,8,12,0,0,low,,t,2026-03-31 15:21:17.494776,f,HealthTech,{HealthTech},{},{HealthTech}
SC709641,20,8,12,0,0,low,,t,2026-03-31 15:45:55.461422,f,HealthTech,{HealthTech},{},{HealthTech}
17042775,21,8,13,0,0,low,,t,2026-03-31 15:44:20.696469,f,HealthTech,{HealthTech},{},{HealthTech}
16785010,32,0,12,20,0,low,,t,2026-03-31 15:38:51.750817,f,,{},{},{}
16378398,29,0,12,17,0,low,,t,2026-03-31 15:32:19.264586,f,,{},{},{}
16974654,29,0,12,17,0,low,,t,2026-03-31 15:42:50.276113,f,,{},{},{}
16637928,42,25,0,17,0,medium,,t,2026-03-31 15:36:20.449954,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
14134743,22,10,12,0,0,low,,t,2026-03-31 15:20:20.791496,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
17005763,38,10,14,14,0,low,,t,2026-03-31 15:43:33.625425,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
14403801,32,18,14,0,0,low,,t,2026-03-31 15:20:55.758847,f,CleanTech,{CleanTech},{CleanTech},{CleanTech}
15813275,22,8,14,0,0,low,,t,2026-03-31 15:26:34.931612,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
17060403,29,0,12,17,0,low,,t,2026-03-31 15:44:45.315324,f,,{},{},{}
14881820,42,25,0,17,0,medium,,t,2026-03-31 15:22:19.609212,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15060683,29,0,12,17,0,low,,t,2026-03-31 15:23:01.324907,f,,{},{},{}
16190700,29,0,12,17,0,low,,t,2026-03-31 15:29:59.21192,f,,{},{},{}
14051775,22,10,12,0,0,low,,t,2026-03-31 15:20:09.867925,f,Hardware,"{""Data & Cloud"",Hardware}",{},"{""Data & Cloud"",Hardware}"
16988035,59,26,16,17,0,medium,,t,2026-03-31 15:43:06.813377,f,Biotech,"{Biotech,""Deep R&D""}","{""Quantum / Photonics""}","{Biotech,""Deep R&D"",""Quantum / Photonics""}"
14403954,29,0,12,17,0,low,,t,2026-03-31 15:20:55.767668,f,,{},{},{}
16855863,29,0,12,17,0,low,,t,2026-03-31 15:40:20.795748,f,,{},{},{}
15720021,29,0,12,17,0,low,,t,2026-03-31 15:25:58.053355,f,,{},{},{}
13324179,29,0,12,17,0,low,,t,2026-03-31 15:18:05.183288,f,,{},{},{}
16217850,33,12,10,11,0,low,,t,2026-03-31 15:30:18.973563,f,HealthTech,{HealthTech},{MedTech},"{HealthTech,MedTech}"
16620086,46,23,3,20,0,medium,,t,2026-03-31 15:36:01.413095,f,MedTech,{MedTech},{},{MedTech}
NI730110,32,10,22,0,0,low,,t,2026-03-31 15:45:36.045476,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
15006585,46,10,25,11,0,medium,,t,2026-03-31 15:22:47.118378,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16815677,20,10,10,0,0,low,,t,2026-03-31 15:39:30.750212,f,HealthTech,{HealthTech},{},{HealthTech}
15177179,50,26,4,20,0,medium,,t,2026-03-31 15:23:27.728263,f,Deep R&D,"{""AI & Software"",""Deep R&D""}","{""AI & Software""}","{""AI & Software"",""Deep R&D""}"
16032025,29,0,12,17,0,low,,t,2026-03-31 15:28:20.423845,f,,{},{},{}
15536452,31,2,12,17,0,low,,t,2026-03-31 15:24:59.714934,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
14945175,29,0,12,17,0,low,,t,2026-03-31 15:22:33.430254,f,,{},{},{}
16101709,29,0,12,17,0,low,,t,2026-03-31 15:28:59.077426,f,,{},{},{}
14142247,31,0,14,17,0,low,,t,2026-03-31 15:20:21.205936,f,,{},{},{}
16432707,39,8,14,17,0,low,,t,2026-03-31 15:33:10.071637,f,Data & Cloud,"{""Data & Cloud"",HealthTech}",{MedTech},"{""Data & Cloud"",HealthTech,MedTech}"
17032016,31,0,14,17,0,low,,t,2026-03-31 15:44:07.262657,f,,{},{},{}
17031892,31,0,14,17,0,low,,t,2026-03-31 15:44:07.230064,f,,{},{},{}
17032121,31,0,14,17,0,low,,t,2026-03-31 15:44:07.291656,f,,{},{},{}
15704914,43,26,0,17,0,medium,,t,2026-03-31 15:25:52.015576,f,Deep R&D,"{Biotech,""Deep R&D""}",{},"{Biotech,""Deep R&D""}"
15958999,42,25,0,17,0,medium,,t,2026-03-31 15:27:39.24611,f,Biotech,{Biotech},{},{Biotech}
SC749445,34,26,8,0,0,low,,t,2026-03-31 15:46:22.644326,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
15795334,33,8,25,0,0,low,,t,2026-03-31 15:26:28.189393,f,EV & Automotive,"{""EV & Automotive""}",{},"{""EV & Automotive""}"
13674656,26,20,6,0,0,low,,t,2026-03-31 15:19:23.177077,f,Robotics,"{""Deep R&D"",Robotics}",{},"{""Deep R&D"",Robotics}"
16427446,42,25,0,17,0,medium,,t,2026-03-31 15:33:04.683052,f,Deep R&D,"{""AI & Software"",""Data & Cloud"",""Deep R&D""}",{},"{""AI & Software"",""Data & Cloud"",""Deep R&D""}"
14696590,42,25,0,17,0,medium,,t,2026-03-31 15:21:43.919679,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
13530393,39,25,14,0,0,low,,t,2026-03-31 15:18:53.76422,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
17015650,29,0,12,17,0,low,,t,2026-03-31 15:43:42.470343,f,,{},{},{}
16922173,33,0,16,17,0,low,,t,2026-03-31 15:41:38.175962,f,,{},{Biotech},{Biotech}
16207372,31,0,14,17,0,low,,t,2026-03-31 15:30:10.98265,f,,{},{},{}
16434058,30,8,22,0,0,low,,t,2026-03-31 15:33:10.500073,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
13706785,47,25,2,20,0,medium,,t,2026-03-31 15:19:27.145323,f,Biotech,{Biotech},{},{Biotech}
16132814,42,25,0,17,0,medium,,t,2026-03-31 15:29:18.89925,f,Deep R&D,"{""AI & Software"",""Deep R&D""}",{},"{""AI & Software"",""Deep R&D""}"
13980248,29,0,12,17,0,low,,t,2026-03-31 15:20:01.912383,f,,{},{},{}
16141533,27,13,14,0,0,low,,t,2026-03-31 15:29:23.465226,f,Robotics,{Robotics},{},{Robotics}
14211909,29,0,12,17,0,low,,t,2026-03-31 15:20:29.445129,f,,{},{},{}
16358701,32,0,12,20,0,low,,t,2026-03-31 15:32:05.652871,f,,{},{},{}
16110693,35,13,22,0,0,low,,t,2026-03-31 15:29:03.139537,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16573019,20,8,12,0,0,low,,t,2026-03-31 15:35:21.080087,f,HealthTech,{HealthTech},{},{HealthTech}
17026648,31,0,14,17,0,low,,t,2026-03-31 15:44:00.760601,f,,{},{},{}
14661106,33,0,16,17,0,low,,t,2026-03-31 15:21:36.373047,f,,{},{},{}
16806580,46,26,0,20,0,medium,,t,2026-03-31 15:39:18.466069,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
14033367,22,10,12,0,0,low,,t,2026-03-31 15:20:08.097805,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16384476,29,0,12,17,0,low,,t,2026-03-31 15:32:24.448826,f,,{},{},{}
16459665,29,0,12,17,0,low,,t,2026-03-31 15:33:37.321967,f,,{},{},{}
16117179,27,10,17,0,0,low,,t,2026-03-31 15:29:07.067904,f,HealthTech,{HealthTech},"{""Advanced Materials"",MedTech}","{""Advanced Materials"",HealthTech,MedTech}"
13483446,29,0,12,17,0,low,,t,2026-03-31 15:18:37.852789,f,,{},{},{}
15810198,32,10,22,0,0,low,,t,2026-03-31 15:26:34.625602,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
16393786,33,4,12,17,0,low,,t,2026-03-31 15:32:33.148893,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
16703912,47,27,0,20,0,medium,,t,2026-03-31 15:37:19.850199,f,Space & Aero,"{""EV & Automotive"",""Space & Aero""}",{},"{""EV & Automotive"",""Space & Aero""}"
13384391,22,10,12,0,0,low,,t,2026-03-31 15:18:17.325412,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15041602,38,10,14,14,0,low,,t,2026-03-31 15:22:56.555879,f,CleanTech,{CleanTech},{CleanTech},{CleanTech}
16697597,31,2,12,17,0,low,,t,2026-03-31 15:37:14.65048,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
15908010,29,0,12,17,0,low,,t,2026-03-31 15:27:15.117176,f,,{},{},{}
16206956,44,25,2,17,0,medium,,t,2026-03-31 15:30:10.920915,f,Deep R&D,"{""AI & Software"",""Deep R&D""}",{MedTech},"{""AI & Software"",""Deep R&D"",MedTech}"
14576448,22,8,14,0,0,low,,t,2026-03-31 15:21:21.738041,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
15939150,42,25,0,17,0,medium,,t,2026-03-31 15:27:29.062809,f,Biotech,{Biotech},{},{Biotech}
16432905,29,0,12,17,0,low,,t,2026-03-31 15:33:10.134383,f,,{},{},{}
SC837059,29,0,12,17,0,low,,t,2026-03-31 15:47:35.12942,f,,{},{},{}
16447961,20,10,10,0,0,low,,t,2026-03-31 15:33:26.140575,f,HealthTech,{HealthTech},{},{HealthTech}
16509012,33,0,16,17,0,low,,t,2026-03-31 15:34:23.264676,f,,{},{},{}
13904001,33,0,16,17,0,low,,t,2026-03-31 15:19:53.156299,f,,{},{},{}
14517722,33,0,16,17,0,low,,t,2026-03-31 15:21:13.089101,f,,{},{},{}
14029735,31,0,14,17,0,low,,t,2026-03-31 15:20:07.861681,f,,{},{},{}
16411517,22,8,14,0,0,low,,t,2026-03-31 15:32:47.704803,f,HealthTech,{HealthTech},{},{HealthTech}
16430602,31,0,14,17,0,low,,t,2026-03-31 15:33:09.412745,f,,{},{},{}
15623924,22,10,12,0,0,low,,t,2026-03-31 15:25:24.415186,f,CleanTech,{CleanTech},{},{CleanTech}
16779955,43,23,0,20,0,medium,,t,2026-03-31 15:38:45.178471,f,MedTech,{MedTech},{},{MedTech}
14066814,42,25,0,17,0,medium,,t,2026-03-31 15:20:12.214604,f,Hardware,"{CleanTech,Hardware}",{},"{CleanTech,Hardware}"
13805852,20,8,12,0,0,low,,t,2026-03-31 15:19:42.553219,f,HealthTech,{HealthTech},{},{HealthTech}
15016644,29,0,12,17,0,low,,t,2026-03-31 15:22:50.522359,f,,{},{},{}
16191028,32,0,12,20,0,low,,t,2026-03-31 15:29:59.254006,f,,{},{},{}
16804906,29,0,12,17,0,low,,t,2026-03-31 15:39:18.104538,f,,{},{},{}
SC833457,20,8,12,0,0,low,,t,2026-03-31 15:47:28.53781,f,HealthTech,{HealthTech},{},{HealthTech}
14750485,28,20,8,0,0,low,,t,2026-03-31 15:21:53.027002,f,Hardware,{Hardware},{},{Hardware}
15581274,27,13,14,0,0,low,,t,2026-03-31 15:25:12.469142,f,Deep R&D,"{""Deep R&D""}","{""Advanced Materials""}","{""Advanced Materials"",""Deep R&D""}"
15989602,42,25,0,17,0,medium,,t,2026-03-31 15:27:56.367293,f,Biotech,{Biotech},{},{Biotech}
SC862816,35,10,25,0,0,low,,t,2026-03-31 15:48:08.518184,f,Deep R&D,"{""Deep R&D""}","{""Quantum / Photonics""}","{""Deep R&D"",""Quantum / Photonics""}"
15902846,32,10,22,0,0,low,,t,2026-03-31 15:27:14.574706,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
13786809,49,18,14,17,0,medium,,t,2026-03-31 15:19:40.882497,f,CleanTech,{CleanTech},{CleanTech},{CleanTech}
15896560,22,10,12,0,0,low,,t,2026-03-31 15:27:11.413387,f,HealthTech,{HealthTech},{},{HealthTech}
SC755719,22,8,14,0,0,low,,t,2026-03-31 15:46:23.176734,f,HealthTech,{HealthTech},{},{HealthTech}
13480826,50,8,25,17,0,medium,,t,2026-03-31 15:18:37.660156,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
14270775,29,0,12,17,0,low,,t,2026-03-31 15:20:37.57031,f,,{},{},{}
15707951,32,10,22,0,0,low,,t,2026-03-31 15:25:52.32863,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
15291736,53,21,12,20,0,medium,,t,2026-03-31 15:23:55.153336,f,AI & Software,"{""AI & Software"",HealthTech}",{},"{""AI & Software"",HealthTech}"
16947404,20,8,12,0,0,low,,t,2026-03-31 15:42:09.200574,f,HealthTech,{HealthTech},{},{HealthTech}
15285683,33,2,14,17,0,low,,t,2026-03-31 15:23:52.934211,f,AI & Software,"{""AI & Software""}","{""Advanced Materials""}","{""AI & Software"",""Advanced Materials""}"
16679398,39,10,12,17,0,low,,t,2026-03-31 15:36:59.414157,f,HealthTech,{HealthTech},{},{HealthTech}
15848773,34,0,17,17,0,low,,t,2026-03-31 15:26:51.052511,f,,{},{Biotech},{Biotech}
15476980,34,0,14,20,0,low,,t,2026-03-31 15:24:42.451334,f,,{},{},{}
14756900,29,0,12,17,0,low,,t,2026-03-31 15:21:54.848734,f,,{},{},{}
16012573,37,13,4,20,0,low,,t,2026-03-31 15:28:10.555417,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
16513266,42,25,0,17,0,medium,,t,2026-03-31 15:34:27.771136,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16179223,44,25,2,17,0,medium,,t,2026-03-31 15:29:51.273624,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16736557,32,0,12,20,0,low,,t,2026-03-31 15:37:53.088043,f,,{},{},{}
14573889,31,0,14,17,0,low,,t,2026-03-31 15:21:21.559128,f,,{},"{""Advanced Materials""}","{""Advanced Materials""}"
16240428,47,27,0,20,0,medium,,t,2026-03-31 15:30:31.754402,f,Biotech,"{Biotech,""Deep R&D"",HealthTech}",{},"{Biotech,""Deep R&D"",HealthTech}"
16581894,29,0,12,17,0,low,,t,2026-03-31 15:35:26.563301,f,,{},{},{}
16185596,31,2,12,17,0,low,,t,2026-03-31 15:29:55.282782,f,Data & Cloud,"{""Data & Cloud""}",{},"{""Data & Cloud""}"
13504808,34,0,14,20,0,low,,t,2026-03-31 15:18:45.101274,f,,{},{},{}
16341679,37,13,4,20,0,low,,t,2026-03-31 15:31:52.375202,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
15758295,29,0,12,17,0,low,,t,2026-03-31 15:26:13.886199,f,,{},{},{}
15468607,31,0,14,17,0,low,,t,2026-03-31 15:24:39.755331,f,,{},{},{}
SC811718,27,0,10,17,0,low,,t,2026-03-31 15:47:03.167785,f,,{},{},{}
16723219,22,10,12,0,0,low,,t,2026-03-31 15:37:39.70236,f,HealthTech,{HealthTech},{MedTech},"{HealthTech,MedTech}"
14612964,27,0,10,17,0,low,,t,2026-03-31 15:21:27.688169,f,,{},{},{}
16584745,22,8,14,0,0,low,,t,2026-03-31 15:35:31.203034,f,EV & Automotive,"{""EV & Automotive""}",{},"{""EV & Automotive""}"
16431768,44,13,14,17,0,medium,,t,2026-03-31 15:33:09.754852,f,CleanTech,{CleanTech},{CleanTech},{CleanTech}
15543171,25,11,14,0,0,low,,t,2026-03-31 15:25:00.288035,f,HealthTech,{HealthTech},{MedTech},"{HealthTech,MedTech}"
14193068,29,0,12,17,0,low,,t,2026-03-31 15:20:27.498382,f,,{},{},{}
16491193,33,0,16,17,0,low,,t,2026-03-31 15:34:08.365789,f,,{},{},{}
13747093,23,11,12,0,0,low,,t,2026-03-31 15:19:35.385581,f,HealthTech,{HealthTech},{},{HealthTech}
15878939,36,26,10,0,0,low,,t,2026-03-31 15:27:04.500957,f,Biotech,"{Biotech,""Deep R&D""}",{},"{Biotech,""Deep R&D""}"
14674350,20,10,10,0,0,low,,t,2026-03-31 15:21:39.817513,f,HealthTech,{HealthTech},{MedTech},"{HealthTech,MedTech}"
15567188,29,13,16,0,0,low,,t,2026-03-31 15:25:09.181568,f,Advanced Materials,"{""Advanced Materials""}","{""Advanced Materials"",MedTech}","{""Advanced Materials"",MedTech}"
16056197,34,20,14,0,0,low,,t,2026-03-31 15:28:34.198233,f,Hardware,"{""Deep R&D"",Hardware}",{Robotics},"{""Deep R&D"",Hardware,Robotics}"
13961223,27,13,14,0,0,low,,t,2026-03-31 15:19:59.234139,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16651004,42,25,0,17,0,medium,,t,2026-03-31 15:36:30.644618,f,Deep R&D,"{""AI & Software"",""Deep R&D""}",{},"{""AI & Software"",""Deep R&D""}"
15480763,27,13,14,0,0,low,,t,2026-03-31 15:24:42.758668,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
14758030,45,25,0,20,0,medium,,t,2026-03-31 15:21:54.930229,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16869994,31,0,14,17,0,low,,t,2026-03-31 15:40:34.423762,f,,{},{},{}
16285541,31,0,14,17,0,low,,t,2026-03-31 15:31:04.607136,f,,{},{},{}
15784448,18,8,10,0,0,low,,t,2026-03-31 15:26:24.64098,f,HealthTech,{HealthTech},{},{HealthTech}
15360839,46,26,0,20,0,medium,,t,2026-03-31 15:24:11.391304,f,Space & Aero,"{""Space & Aero""}",{},"{""Space & Aero""}"
14501468,26,20,6,0,0,low,,t,2026-03-31 15:21:09.940049,f,AI & Software,"{""AI & Software"",""Deep R&D""}",{},"{""AI & Software"",""Deep R&D""}"
14451775,32,0,12,20,0,low,,t,2026-03-31 15:21:03.209266,f,,{},{},{}
16960700,45,25,0,20,0,medium,,t,2026-03-31 15:42:31.369184,f,Biotech,{Biotech},{},{Biotech}
16705874,24,10,14,0,0,low,,t,2026-03-31 15:37:20.149316,f,HealthTech,{HealthTech},{MedTech},"{HealthTech,MedTech}"
14860963,43,21,22,0,0,medium,,t,2026-03-31 15:22:15.074733,f,AI & Software,"{""AI & Software"",""Deep R&D""}",{Robotics},"{""AI & Software"",""Deep R&D"",Robotics}"
14800733,22,10,12,0,0,low,,t,2026-03-31 15:22:03.535123,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
16069393,33,2,14,17,0,low,,t,2026-03-31 15:28:42.51033,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
14303797,29,0,12,17,0,low,,t,2026-03-31 15:20:41.421209,f,,{},{},{}
17037306,33,2,14,17,0,low,,t,2026-03-31 15:44:14.297592,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
16165259,29,0,12,17,0,low,,t,2026-03-31 15:29:39.977628,f,,{},{},{}
15036225,25,13,12,0,0,low,,t,2026-03-31 15:22:56.161787,f,Robotics,{Robotics},{},{Robotics}
16165528,47,25,2,20,0,medium,,t,2026-03-31 15:29:40.018816,f,Biotech,{Biotech},{},{Biotech}
14969789,46,26,0,20,0,medium,,t,2026-03-31 15:22:38.373685,f,Deep R&D,"{""Deep R&D""}",{},"{""Deep R&D""}"
15858276,32,10,22,0,0,low,,t,2026-03-31 15:26:54.497308,f,Deep R&D,"{""Deep R&D""}",{Robotics},"{""Deep R&D"",Robotics}"
13326486,29,0,12,17,0,low,,t,2026-03-31 15:18:05.573957,f,,{},{},{}
16415331,36,4,12,20,0,low,,t,2026-03-31 15:32:52.642458,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
16621603,37,25,12,0,0,low,,t,2026-03-31 15:36:05.835093,f,MedTech,"{HealthTech,MedTech}",{},"{HealthTech,MedTech}"
16550691,44,23,10,11,0,medium,,t,2026-03-31 15:35:01.687971,f,MedTech,{MedTech},{},{MedTech}
16195394,31,0,14,17,0,low,,t,2026-03-31 15:30:03.088403,f,,{},{},{}
14726340,45,25,0,20,0,medium,,t,2026-03-31 15:21:48.514808,f,Biotech,{Biotech},{},{Biotech}
14661123,22,8,14,0,0,low,,t,2026-03-31 15:21:36.374127,f,HealthTech,{HealthTech},{MedTech},"{HealthTech,MedTech}"
14872253,31,2,12,17,0,low,,t,2026-03-31 15:22:17.418495,f,Data & Cloud,"{""Data & Cloud""}",{},"{""Data & Cloud""}"
16710761,37,10,16,11,0,low,,t,2026-03-31 15:37:25.058977,f,HealthTech,{HealthTech},{Biotech},"{Biotech,HealthTech}"
15860653,40,20,0,20,0,medium,,t,2026-03-31 15:26:54.752987,f,AI & Software,"{""AI & Software"",HealthTech}",{},"{""AI & Software"",HealthTech}"
15239771,34,10,24,0,0,low,,t,2026-03-31 15:23:42.336472,f,HealthTech,{HealthTech},"{Biotech,MedTech}","{Biotech,HealthTech,MedTech}"
16595317,29,0,12,17,0,low,,t,2026-03-31 15:35:41.424408,f,,{},{},{}
16666021,33,4,12,17,0,low,,t,2026-03-31 15:36:45.166594,f,Data & Cloud,"{""Data & Cloud""}",{},"{""Data & Cloud""}"
16199878,31,2,12,17,0,low,,t,2026-03-31 15:30:03.73949,f,AI & Software,"{""AI & Software""}",{},"{""AI & Software""}"
16659972,45,23,2,20,0,medium,,t,2026-03-31 15:36:40.188639,f,MedTech,{MedTech},{MedTech},{MedTech}
17042542,45,26,2,17,0,medium,,t,2026-03-31 15:44:20.634364,f,Deep R&D,"{""Deep R&D"",R&D}",{MedTech},"{""Deep R&D"",MedTech,R&D}"
15617122,44,0,24,20,0,medium,,t,2026-03-31 15:25:23.943759,f,,{},"{Biotech,MedTech}","{Biotech,MedTech}"
16410977,58,23,24,11,0,medium,,t,2026-03-31 15:32:47.540542,f,MedTech,{MedTech},"{MedTech,Robotics}","{MedTech,Robotics}"
16534042,22,8,14,0,0,low,,t,2026-03-31 15:34:47.274228,f,AI & Software,"{""AI & Software"",""Data & Cloud"",HealthTech}",{MedTech},"{""AI & Software"",""Data & Cloud"",HealthTech,MedTech}"
15389624,27,10,17,0,0,low,,t,2026-03-31 15:24:17.340982,f,HealthTech,{HealthTech},"{Biotech,MedTech}","{Biotech,HealthTech,MedTech}"
14320584,37,8,12,17,0,low,,t,2026-03-31 15:20:44.343403,f,HealthTech,{HealthTech},{MedTech},"{HealthTech,MedTech}"
15736976,21,10,11,0,0,low,,t,2026-03-31 15:26:04.618845,f,HealthTech,{HealthTech},{MedTech},"{HealthTech,MedTech}"
16637574,18,8,10,0,0,low,,t,2026-03-31 15:36:20.390254,f,HealthTech,{HealthTech},{MedTech},"{HealthTech,MedTech}"
